feature,cohort,value,count,proportion
attempt_last_bank_name,tuning,"BANCO POPULAR ESPANOL, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO CONTINENTAL DE PANAMA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO DE FINANZAS E INVERSIONES S.A. (FIBANC),1,6.666666666666667e-05
attempt_last_bank_name,tuning,BARCLAY BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,LLOYDS TSB AIRMILES,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"UNICREDIT TIRIAC BANK, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO SAFRA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,NORGREN EMPLOYEES F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CHARTER ONE BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,TBI CREDIT EAD,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ALPHA BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"E. SUN COMMERCIAL BANK CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,PAYLIFE BANK GMBH,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"SERVICIOS FINANCIEROS CARREFOUR, ESTABLECIMIENTO",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"SKYE BANK (GAMBIA), LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,SOUTHWEST CARD ASSOCIATION,1,6.666666666666667e-05
attempt_last_bank_name,tuning,UKRAINSKY PROMYSLOVY BANK LIMITED LIABILITY COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"GE CAPITAL BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,DEL CENTRO ENTIDAD DE AHORRO Y PRESTAMO,1,6.666666666666667e-05
attempt_last_bank_name,tuning,EQUITABLE F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK OF SUSSEX AND SURRY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"ECOBANK GHANA, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST INVESTMENT BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"NIPPON SHINPAN CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,DZ BANK AG DEUTSCHE ZENTRAL-GENOSSENSCHAFTSBANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO BHD, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"CONTINENTAL DE CREDITOS, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,NATIONAL BANK OF BAHRAIN B. S. C.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"INDUE, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,Bank of Georgia,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CHINESE AMERICAN BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,MANUFACTURERS AND TRADERS TRUST COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"ATH DOMINICANA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,HUDSON UNITED BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,PJSC TRUSTBANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,UNITED MIZRAHI BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CAISSE NATIONALE DE CREDIT AGRICOLE,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK OF AAlanD LTD. (AAlanDSBANKEN AB),1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK AL JAZIRA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SECURITY BANK CORPORATION,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANK INICJATYW SPOLECZNO-EKONOMICZNYCH, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"SBI CARDS AND PAYMENT SERVICES PTE, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,UTAH COMMUNITY F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,HSBC(UK),1,6.666666666666667e-05
attempt_last_bank_name,tuning,SOCIETE GENERALE DE BANQUES AU CAMEROUN,1,6.666666666666667e-05
attempt_last_bank_name,tuning,KAPITAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"OMC CARD, INC.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,GE CAPITAL FINANCE AUSTRALIA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO TRIANGULO S/A,1,6.666666666666667e-05
attempt_last_bank_name,tuning,STERlanG SAVINGS BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CREDIT AGRICOLE DU MAROC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST CENTRAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,INDEPENDENT BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CALIFORNIA COAST C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CAJA DE AHORROS DE MADRID (CAJA MADRID),1,6.666666666666667e-05
attempt_last_bank_name,tuning,MAZUMA C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,EUROPAY 6000,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FARMERS BANK AND TRUST COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,STANDARD FEDERAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO INTERNACIONAL DE MOCAMBIQUE, S.A.R.L.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,IQ C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BAIDURI BANK BHD,1,6.666666666666667e-05
attempt_last_bank_name,tuning,JSB KAZKOMMERTSBANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST NATIONAL BANK OF AMHERST,1,6.666666666666667e-05
attempt_last_bank_name,tuning,PEOPLES C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ARKANSAS COUNTY BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST LIBERTY BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CREDIT UNION OF TEXAS,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ARIZONA STATE C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO LAFISE BANCENTRO, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO NACIONAL DE COSTA RICA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANQUE INVIK, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,GERMANTOWN FEDERAL SAVINGS BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CAJA DE ARQUITECTOS,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST BANKING CENTER - BURlanGTON,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK OF COMMUNICATIONS,1,6.666666666666667e-05
attempt_last_bank_name,tuning,TRUMARK FINANCIAL C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FLEET NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CURVE UK LIMITED,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"VALES INTERCONTINENTALES, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK OF ANTIGUA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO BOLIVARIANO, C.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"DATA CENTER, INC.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,UNIVERSITY NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,UNION GABONAISE DE BANQUES,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"CU COOPERATIVE SYSTEMS, LLC",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"JOINT STOCK COMPANY ""UNEX BANK""",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK OF BIRMINGHAM,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"NORTHERN TRUST BANK OF FLORIDA, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,CAJA LABORAL POPULAR DE MONDRAGON,1,6.666666666666667e-05
attempt_last_bank_name,tuning,UNIVERSITY OF WISCONSIN C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,PRISMA MEDIOS DE PAGO SA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,AREXIMBANK-GAZPROMBANK GROUP CJSC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCA DE ECONOMII,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"SBI SUMISHIN NET BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,U OF P F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BARNETT BANK, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BARCLAYS BANK OF BOTSWANA, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,HUNTINGTON SCHOOLS F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,HELLENIC BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SEABOARD C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,NEW YORK COMMUNITY BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO DEL BAJIO, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"CREDICARD, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,THE SAUDI NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,MBANK S.A.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SETEFI S.P.A.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANK OF AYUDHYA PUBLIC CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,CJSC CB RUSSIAN INDUSTRIAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SAMPO PANKKI OYJ / SAMPO BANK PLC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"RAIFFEISEN BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO DO ESTADO DO RIO GRANDE DO SUL S/A,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"CU COOPERATIVE SYSTEMS, INC.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BAXTER C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ALLIANCE AND LEICESTER PLC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO CITIBANK DE GUATEMALA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,LLOYDS BANK PLC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CHINESE BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CLEARING HOUSE JSB,1,6.666666666666667e-05
attempt_last_bank_name,tuning,MBF CARDS (M'SIA) SDN BHD,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO INTERNACIONAL,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST PREMIER BANK - OBOPAY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANGKOK BANK PUBLIC CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST STATE BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,GE MONEY BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CITIBANK - COLOMBIA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,TD WATERHOUSE BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"ANZ BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,JSC HALYK SAVINGS BANK OF KAZAKHSTAN,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SMOlanSKIY BANK LTD. LIABILITY COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO CETELEM, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"MELlan BANK, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,EDS C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANKCARD SERVICE JAPAN CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,CREDIT URAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANSUPERIOR,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK SINOPAC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,STATE OF (COUNTRY CODE: PSE),1,6.666666666666667e-05
attempt_last_bank_name,tuning,JORDAN AHLI BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,AMERICANWEST BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,PRUDENTIAL BANK AND TRUST COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"TRIPLINK INTERNATIONAL CO.,LIMITED",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"SCOTIABANK EL SALVADOR, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"HYPO BANK POLSKA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BARWA BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO FININVEST, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO CACIQUE,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FALCON INTERNATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"PECUNIA CARDS E.D.E., S.L.U.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANK OF CYPRUS PUBLIC CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,PT. ANZ PANIN BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO INTERCONTINENTAL, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"HELlanIC BANK PUBLIC CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,CONNEXUS C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,EXCEL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,DZI BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,MATTEL F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANKA KOMBETARE TREGTARE SH.A.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO BPI,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"NEDCOR BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"APS BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,RIZAL COMMERCIAL BANKING CORPORATION,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO BAC SAN JOSE, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"L.G. CREDIT CARD CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,GROSSMONT BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CAJA RURAL PROVINCIAL DE MALAGA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,MOUNTAIN VIEW C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,TRINIDAD AND TOBAGO UNIT TRUST CORPORATION,1,6.666666666666667e-05
attempt_last_bank_name,tuning,POMELO FINTECH SERVICES SAS,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"COMMERCIAL BANK TRANSPORTNY INVESTITIONAL BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,MEMBERS C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"SKYE BANK GUINEA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO ELCA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,STANDARD CHARTERED BANK MALAYSIA BERHAD,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO INTERNACIONAL INTERBANK, C.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,NLB MONTENEGROBANK A.D. PODGORICA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CITIFINANCIAL EUROPE PLC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ISTITUTO CENTRALE DELLE BANCHE DI CREDITO COOPERATIVO,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK CARD COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ITAU,1,6.666666666666667e-05
attempt_last_bank_name,tuning,PUBLIC CORPORATION EKATERINBURG MUNICIPAL BANK (PC BANK EKAT,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST ABU DHABI BANK PJSC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SPAREKASSEN I SKALS,1,6.666666666666667e-05
attempt_last_bank_name,tuning,NATIONAL BANK OF BAHRAIN,1,6.666666666666667e-05
attempt_last_bank_name,tuning,OPERATING ENGINEERS LOCAL #3 F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCA TURCO ROMANA S.A.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"IBAA BANCARD, INC.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,PRIORBANK JSC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"ADVANCED BANK OF ASIA, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"HARRIS, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"SANTA BARBARA BANK AND TRUST, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO FALABELLA PERU, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,CREDIT DU NORD,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST USA BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANQUE INTERNATIONALE POUR LAFRIQUE OCCIDENTALE - BIAO,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST NATIONAL BANK OF ATlanTA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,QATAR NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"ALBARAKA TURK KATILIM BANKASI, A.S.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,OTP BANK NYRT.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"SCBT, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,SOCIETE GENERALE - SPLITSKA BANKA D.D.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK AUSTRIA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO AGRICOLA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,PJSC UKRSOTSBANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SECURITY SERVICE F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCA SELLA HOLDING S.P.A.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,JSC SEB BANKA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SCHOOLSFIRST F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,RENASANT BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO ESPANOL DE CREDITO S.A. (BANESTO),1,6.666666666666667e-05
attempt_last_bank_name,tuning,ADAMS COUNTY NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"POCA VALLEY BANK, INC.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,IPAR KUTXA RURAL,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SIMMONS FIRST NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SILICON VALLEY BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CTCE F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,COMMERZBANK AG,1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST-CITIZENS BANK AND TRUST COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,TESCO PERSONAL FINANCE LIMITED,1,6.666666666666667e-05
attempt_last_bank_name,tuning,UNION BANK COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO SOFITASA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO CREDITO INVERSIONES,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CENTRAL PROFIT BANKA D.D. SARAJEVO,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"LIBRA BANK, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,FIRST NORTHERN C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"COMMERCE BANCSHARES, INC.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,B@NCA 24-7 S.P.A.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,OLD NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,UTAH POWER C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,JEJU BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ERSTE BANK DER OSTERREICHISCHEN SPARKASSEN AG,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CITIBANK PRIVATKUNDEN AG AND CO KGAA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"YUANTA COMMERCIAL BANK CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"IDT FINANCIAL SERVICES, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,CO-OPERATIVE BANK PLC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,VJA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,CRNOGORSKA KOMERCIJALNA BANKA AD PODGORICA,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ELEVATIONS C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,AFFINITY F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,PJSC COMMERCIAL INDUSTRIAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,YUG-INVESTBANK JSB,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BCC CORPORATE, N.V.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANINTER AND TRUST COMPANY,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"HOUSEHOLD BANK, F.S.B.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"CAJA DE AHORROS DE GALICIA, VIGO, ORENSE Y PONTEVEDRA",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANK MIDWEST, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,PT BANK MEGA TBK.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"STANFORD BANK (PANAMA), S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,BNP PARIBAS S.A.E.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SOUTHERN STATES BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"CORESTATES BANK, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,CITICORP,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"KYUSHU CARD CO., LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,COMPASS BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"DBS BANK (HONG KONG), LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,SCOTIABANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANGKOK BANK PUBLIC COMPANY, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,OMNIAMERICAN F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"DC CARD COMPANY, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"MONEY CARD ASSOCIATION PR LEAGUE, INC.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO DE LA PROVINCIA DE CORDOBA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,EUROPEAN AMERICAN BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"RABOBANK, N.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,PJSC ZLATOBANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,DUPONT COMMUNITY C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"TARJETAS CUSCATlan, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,INTER NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"ABSA BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,PARTNERS F.C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,WASHINGTON TRUST BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO DO ESTADO DO RIO GRANDE DO SUL S.A. (BANRISUL S.A.),1,6.666666666666667e-05
attempt_last_bank_name,tuning,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,6.666666666666667e-05
attempt_last_bank_name,tuning,LBS FINANCIAL C.U.,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BRB-BANCO DE BRASILIA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,UNITED BANK OF INDUSTRIAL INVESTMENTS OJSC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,JSCB SLAVIANSKY BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"BANCO DE ANDALUCIA, S.A.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,COMDIRECT BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,NORTH COMMUNITY BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCA POPOLARE DELL'ALTO ADIGE,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO ESPANOL DE CREDITO (BANESTO),1,6.666666666666667e-05
attempt_last_bank_name,tuning,CIBC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,PEOPLES BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANCO REGIONAL DE MONTERREY S.A. BANREGIO,1,6.666666666666667e-05
attempt_last_bank_name,tuning,SEACOAST NATIONAL BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,PULSE NETWORK LLC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,MONZO BANK LIMITED,1,6.666666666666667e-05
attempt_last_bank_name,tuning,METRO BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,NEDBANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"STATE EMPLOYEES CREDIT UNION OF MARYlanD, INC.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,KOHO FINANCIAL INCORPORATED,1,6.666666666666667e-05
attempt_last_bank_name,tuning,STERlanG BANK,1,6.666666666666667e-05
attempt_last_bank_name,tuning,BANK OF IRElanD,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"ANZ GRINDLAYS BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,HSBC BANK EGYPT,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ECOBANK NIGERIA PLC,1,6.666666666666667e-05
attempt_last_bank_name,tuning,ADVANCE BANK AG,1,6.666666666666667e-05
attempt_last_bank_name,tuning,"EASTERN CARIBBEAN AMALGAMATED BANK, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,"HERITAGE BUILDING SOCIETY, LTD.",1,6.666666666666667e-05
attempt_last_bank_name,tuning,PINNACLE C.U.,1,6.666666666666667e-05
